Time	B2	B3	B4	B5	B6	B7	C2	C3	C4	C5	C6	C7	D2	D3	D4	D5	D6	D7	E2	E3	E4	E5	E6	E7	F2	F3	F4
60:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	6	4	8	7	10	2	25	23	22	38	41	39	-7	-7	14
60:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	10	4	7	0	15	9	23	30	25	41	29	32	-8	-1	9
61:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	0	7	2	11	17	13	30	16	32	45	49	30	-1	3	-3
61:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	10	9	7	15	12	23	31	17	35	37	49	51	-2	1	2
61:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	1	10	11	-3	11	9	39	19	29	49	51	27	-7	5	2
61:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	3	14	13	10	30	24	43	33	36	45	42	39	-3	9	-7
61:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	11	12	8	-3	15	3	30	22	21	52	48	53	-1	2	-2
61:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	4	-12	13	-3	7	-3	31	25	6	23	46	47	-3	-2	4
62:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-6	0	19	3	3	16	30	21	21	22	58	55	-5	1	4
62:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	8	4	25	1	17	31	38	17	30	53	40	49	-1	-5	7
62:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	16	0	10	11	12	21	37	11	22	34	50	56	-4	1	2
62:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	17	20	11	12	23	21	28	19	29	36	45	29	-10	-3	13
62:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	12	0	12	3	26	8	23	25	24	46	48	49	1	-2	1
62:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	7	-5	11	20	11	-4	20	28	30	28	53	32	-9	2	8
63:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	2	14	0	-11	10	5	19	35	18	30	49	47	1	5	-7
63:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	2	9	8	-5	15	16	29	26	13	49	33	52	-2	7	-5
63:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	12	5	23	12	20	29	40	32	7	40	40	59	-3	6	-4
63:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	2	15	2	-6	18	11	22	11	29	35	39	48	-1	7	-7
63:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	3	12	10	0	19	4	24	20	27	31	41	35	5	0	-6
63:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	5	-3	2	-5	16	13	20	31	28	42	35	52	6	-6	0
64:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	2	18	10	2	9	-6	34	27	9	22	54	46	4	-5	1
64:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-2	7	10	-1	5	11	27	23	29	42	36	38	-14	5	8
64:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	3	13	6	-7	10	12	41	32	18	36	47	53	-3	5	-3
64:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	2	1	8	8	5	12	36	37	37	36	59	31	-10	2	7
64:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	2	1	2	-7	7	11	21	21	16	25	40	51	-5	-7	13
64:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-4	5	8	-7	13	9	19	29	16	36	43	45	-12	12	-1
65:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	1	-17	14	-11	14	4	20	14	33	41	37	33	-4	8	-3
65:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-3	9	-2	6	8	6	14	24	21	24	43	31	-7	5	3
65:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	9	5	9	0	20	-3	20	30	21	28	45	41	7	2	-9
65:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-6	4	2	0	10	19	36	34	31	34	50	55	4	4	-8
65:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	3	-2	-3	-1	10	18	38	40	32	30	40	41	-7	14	-6
65:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-1	4	19	8	5	8	25	33	26	32	48	45	-2	0	2
66:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	3	7	-1	5	18	16	17	21	25	29	51	37	2	-6	3
66:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	9	5	6	-9	10	13	38	36	17	37	43	49	-5	-2	6
66:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	17	10	12	11	19	16	37	40	35	38	54	38	-14	10	3
66:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	1	9	4	5	8	13	24	35	17	32	49	41	3	-4	2
66:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	7	17	16	5	14	19	34	39	21	36	44	47	-15	2	12
66:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	25	16	15	-3	23	14	29	35	37	40	27	47	-6	5	0
67:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	10	16	3	11	41	11	27	25	15	40	53	43	1	4	-4
67:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	12	6	2	6	11	18	25	44	29	44	39	34	4	1	-4
67:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	0	-1	4	-8	10	5	28	18	27	31	36	35	0	-5	4
67:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	12	21	8	4	28	15	38	34	46	39	46	53	-5	6	-1
67:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-10	-6	-7	2	11	18	27	28	24	41	43	42	1	-5	5
67:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	3	8	7	2	7	22	21	24	18	50	36	50	4	-4	0
68:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-7	-6	-7	-15	3	6	21	22	16	23	31	42	0	-1	0
68:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	4	3	5	4	13	6	11	27	13	50	46	37	-5	-4	8
68:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	7	0	17	-1	22	6	28	14	34	33	41	45	-2	-1	4
68:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	9	-6	12	13	22	12	23	25	12	27	47	58	2	-6	3
68:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	8	2	12	-5	22	16	27	41	35	41	57	63	-4	0	5
68:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-3	2	3	-10	18	1	22	24	25	30	49	25	1	3	-5
69:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	8	3	9	4	19	9	35	23	21	45	38	60	-15	8	7
69:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	14	-3	2	18	16	22	26	31	32	51	47	50	0	-8	7
69:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	15	20	16	5	21	20	35	38	24	34	50	47	-6	2	3
69:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	0	-3	-2	3	16	8	32	22	13	38	29	42	0	0	-1
69:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	12	2	3	17	28	14	29	27	22	53	44	51	-1	0	0
69:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	1	-7	14	1	24	13	44	23	18	43	50	41	-8	5	2
70:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-11	0	11	2	21	18	33	34	19	36	31	45	-11	8	2
70:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-2	-1	1	-4	18	19	28	15	21	12	43	29	0	-2	3
70:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-9	-8	-6	-4	6	18	29	20	13	25	23	44	-6	6	-1
70:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	4	8	16	1	21	26	30	36	31	50	57	53	-3	-2	6
70:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	3	-4	9	4	21	13	11	15	19	29	37	36	-1	3	-2
70:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	0	6	-4	5	11	30	13	27	17	33	50	49	-1	1	0
71:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	7	23	9	7	21	4	12	41	21	62	43	72	-3	-2	6
71:18:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	5	10	0	6	9	25	26	38	29	46	37	42	-2	0	1
71:28:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-5	-1	1	-7	17	7	17	32	32	31	34	54	-4	3	2
71:38:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	6	6	19	3	28	2	32	20	25	22	56	53	-8	1	6
71:48:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	-3	3	2	6	10	6	28	23	40	42	37	43	-4	-9	13
71:58:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	9	7	6	7	13	13	34	37	33	38	44	53	1	-5	5
72:08:17	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	?????	6	9	10	6	9	-3	11	22	27	30	46	46	-7	5	1
