time,OD,well,strain,carbon_source
1:59:10,0.1,G12,oa,81
2:29:10,0.1,G12,oa,81
2:59:10,0.1,G12,oa,81
3:29:10,0.101,G12,oa,81
3:59:10,0.1,G12,oa,81
4:29:10,0.101,G12,oa,81
4:59:10,0.103,G12,oa,81
5:29:10,0.106,G12,oa,81
5:59:10,0.107,G12,oa,81
6:29:10,0.106,G12,oa,81
6:59:10,0.107,G12,oa,81
7:29:10,0.11,G12,oa,81
7:59:10,0.112,G12,oa,81
8:29:10,0.111,G12,oa,81
8:59:10,0.116,G12,oa,81
9:29:10,0.118,G12,oa,81
9:59:10,0.12,G12,oa,81
10:29:10,0.125,G12,oa,81
10:59:10,0.129,G12,oa,81
11:29:10,0.133,G12,oa,81
11:59:10,0.136,G12,oa,81
12:29:10,0.139,G12,oa,81
12:59:10,0.146,G12,oa,81
13:29:10,0.149,G12,oa,81
13:59:10,0.154,G12,oa,81
14:29:10,0.159,G12,oa,81
14:59:10,0.168,G12,oa,81
15:29:10,0.19,G12,oa,81
15:59:10,0.201,G12,oa,81
16:29:10,0.199,G12,oa,81
16:59:10,0.201,G12,oa,81
17:29:10,0.207,G12,oa,81
17:59:10,0.215,G12,oa,81
18:29:10,0.225,G12,oa,81
18:59:10,0.231,G12,oa,81
19:29:10,0.24,G12,oa,81
19:59:10,0.247,G12,oa,81
20:29:10,0.253,G12,oa,81
20:59:10,0.261,G12,oa,81
21:29:10,0.273,G12,oa,81
21:59:10,0.281,G12,oa,81
22:29:10,0.293,G12,oa,81
22:59:10,0.305,G12,oa,81
23:29:10,0.307,G12,oa,81
23:59:10,0.317,G12,oa,81
24:29:10,0.331,G12,oa,81
24:59:10,0.345,G12,oa,81
25:29:10,0.366,G12,oa,81
25:59:10,0.378,G12,oa,81
26:29:10,0.387,G12,oa,81
26:59:10,0.405,G12,oa,81
27:29:10,0.417,G12,oa,81
27:59:10,0.433,G12,oa,81
28:29:10,0.443,G12,oa,81
28:59:10,0.462,G12,oa,81
29:29:10,0.459,G12,oa,81
29:59:10,0.484,G12,oa,81
30:29:10,0.496,G12,oa,81
30:59:10,0.515,G12,oa,81
31:29:10,0.529,G12,oa,81
31:59:10,0.544,G12,oa,81
32:29:10,0.556,G12,oa,81
32:59:10,0.575,G12,oa,81
33:29:10,0.593,G12,oa,81
33:59:10,0.618,G12,oa,81
34:29:10,0.633,G12,oa,81
34:59:10,0.717,G12,oa,81
35:29:10,0.79,G12,oa,81
35:59:10,0.854,G12,oa,81
36:29:10,0.897,G12,oa,81
36:59:10,0.94,G12,oa,81
37:29:10,0.989,G12,oa,81
37:59:10,1.033,G12,oa,81
38:29:10,1.062,G12,oa,81
38:59:10,1.096,G12,oa,81
39:29:10,1.109,G12,oa,81
39:59:10,1.14,G12,oa,81
40:29:10,1.16,G12,oa,81
40:59:10,1.173,G12,oa,81
41:29:10,1.175,G12,oa,81
41:59:10,1.18,G12,oa,81
42:29:10,1.208,G12,oa,81
42:59:10,1.22,G12,oa,81
43:29:10,1.225,G12,oa,81
43:59:10,1.23,G12,oa,81
44:29:10,1.232,G12,oa,81
44:59:10,1.241,G12,oa,81
45:29:10,1.248,G12,oa,81
45:59:10,1.265,G12,oa,81
46:29:10,1.272,G12,oa,81
46:59:10,1.281,G12,oa,81
47:29:10,1.29,G12,oa,81
47:59:10,1.298,G12,oa,81
48:29:10,1.308,G12,oa,81
48:59:10,1.325,G12,oa,81
49:29:10,1.342,G12,oa,81
49:59:10,1.35,G12,oa,81
50:29:10,1.364,G12,oa,81
50:59:10,1.372,G12,oa,81
51:29:10,1.388,G12,oa,81
51:59:10,1.414,G12,oa,81
52:29:10,1.442,G12,oa,81
52:59:10,1.459,G12,oa,81
53:29:10,1.46,G12,oa,81
53:59:10,1.47,G12,oa,81
54:29:10,1.468,G12,oa,81
54:59:10,1.479,G12,oa,81
55:29:10,1.464,G12,oa,81
55:59:10,1.444,G12,oa,81
56:29:10,1.417,G12,oa,81
56:59:10,1.405,G12,oa,81
57:29:10,1.391,G12,oa,81
57:59:10,1.408,G12,oa,81
58:29:10,1.381,G12,oa,81
58:59:10,1.377,G12,oa,81
59:29:10,1.367,G12,oa,81
59:59:10,1.358,G12,oa,81
60:29:10,1.367,G12,oa,81
60:59:10,1.368,G12,oa,81
61:29:10,1.339,G12,oa,81
61:59:10,1.332,G12,oa,81
62:29:10,1.341,G12,oa,81
62:59:10,1.313,G12,oa,81
63:29:10,1.329,G12,oa,81
63:59:10,1.316,G12,oa,81
64:29:10,1.308,G12,oa,81
64:59:10,1.317,G12,oa,81
65:29:10,1.323,G12,oa,81
65:59:10,1.306,G12,oa,81
66:29:10,1.319,G12,oa,81
66:59:10,1.312,G12,oa,81
67:29:10,1.31,G12,oa,81
67:59:10,1.299,G12,oa,81
68:29:10,1.305,G12,oa,81
68:59:10,1.311,G12,oa,81
69:29:10,1.298,G12,oa,81
69:59:10,1.299,G12,oa,81
70:29:10,1.293,G12,oa,81
70:59:10,1.295,G12,oa,81
71:29:10,1.295,G12,oa,81
71:59:10,1.287,G12,oa,81
72:29:10,1.281,G12,oa,81
72:59:10,1.279,G12,oa,81
73:29:10,1.274,G12,oa,81
73:59:10,1.27,G12,oa,81
74:29:10,1.268,G12,oa,81
74:59:10,1.271,G12,oa,81
75:29:10,1.259,G12,oa,81
0:29:10,0.0971,H1,at,84
0:59:10,0.0951,H1,at,84
1:29:10,0.0941,H1,at,84
1:59:10,0.0954,H1,at,84
2:29:10,0.0957,H1,at,84
2:59:10,0.0956,H1,at,84
3:29:10,0.0965,H1,at,84
3:59:10,0.0974,H1,at,84
4:29:10,0.0978,H1,at,84
4:59:10,0.0983,H1,at,84
5:29:10,0.0989,H1,at,84
5:59:10,0.0994,H1,at,84
6:29:10,0.0987,H1,at,84
6:59:10,0.1022,H1,at,84
7:29:10,0.1022,H1,at,84
7:59:10,0.1039,H1,at,84
8:29:10,0.106,H1,at,84
8:59:10,0.1081,H1,at,84
9:29:10,0.1117,H1,at,84
9:59:10,0.1238,H1,at,84
10:29:10,0.1339,H1,at,84
10:59:10,0.1429,H1,at,84
11:29:10,0.1533,H1,at,84
11:59:10,0.159,H1,at,84
12:29:10,0.1702,H1,at,84
12:59:10,0.1806,H1,at,84
13:29:10,0.1904,H1,at,84
13:59:10,0.1987,H1,at,84
14:29:10,0.2047,H1,at,84
14:59:10,0.2043,H1,at,84
15:29:10,0.2236,H1,at,84
15:59:10,0.2402,H1,at,84
16:29:10,0.2497,H1,at,84
16:59:10,0.2568,H1,at,84
17:29:10,0.2681,H1,at,84
17:59:10,0.2762,H1,at,84
18:29:10,0.2866,H1,at,84
18:59:10,0.2955,H1,at,84
19:29:10,0.3039,H1,at,84
19:59:10,0.3083,H1,at,84
20:29:10,0.318,H1,at,84
20:59:10,0.3304,H1,at,84
21:29:10,0.3401,H1,at,84
21:59:10,0.3556,H1,at,84
22:29:10,0.3648,H1,at,84
22:59:10,0.3774,H1,at,84
23:29:10,0.3786,H1,at,84
23:59:10,0.4079,H1,at,84
24:29:10,0.4097,H1,at,84
24:59:10,0.39,H1,at,84
25:29:10,0.4192,H1,at,84
25:59:10,0.4351,H1,at,84
26:29:10,0.4579,H1,at,84
26:59:10,0.4362,H1,at,84
27:29:10,0.4566,H1,at,84
27:59:10,0.4437,H1,at,84
28:29:10,0.4881,H1,at,84
28:59:10,0.4967,H1,at,84
29:29:10,0.5264,H1,at,84
29:59:10,0.5389,H1,at,84
30:29:10,0.5805,H1,at,84
30:59:10,0.5618,H1,at,84
31:29:10,0.6014,H1,at,84
31:59:10,0.6324,H1,at,84
32:29:10,0.6588,H1,at,84
32:59:10,0.6847,H1,at,84
33:29:10,0.7104,H1,at,84
33:59:10,0.7226,H1,at,84
34:29:10,0.7501,H1,at,84
34:59:10,0.776,H1,at,84
35:29:10,0.7907,H1,at,84
35:59:10,0.8213,H1,at,84
36:29:10,0.852,H1,at,84
36:59:10,0.876,H1,at,84
37:29:10,0.8629,H1,at,84
37:59:10,0.9136,H1,at,84
38:29:10,0.9318,H1,at,84
38:59:10,0.9594,H1,at,84
39:29:10,0.9515,H1,at,84
39:59:10,0.985,H1,at,84
40:29:10,1.0224,H1,at,84
40:59:10,1.0281,H1,at,84
41:29:10,1.0315,H1,at,84
41:59:10,1.0866,H1,at,84
42:29:10,1.08,H1,at,84
42:59:10,1.1126,H1,at,84
43:29:10,1.1152,H1,at,84
43:59:10,1.135,H1,at,84
44:29:10,1.1773,H1,at,84
44:59:10,1.1677,H1,at,84
45:29:10,1.1858,H1,at,84
45:59:10,1.1911,H1,at,84
46:29:10,1.2071,H1,at,84
46:59:10,1.2049,H1,at,84
47:29:10,1.226,H1,at,84
47:59:10,1.2469,H1,at,84
48:29:10,1.294,H1,at,84
48:59:10,1.2672,H1,at,84
49:29:10,1.2753,H1,at,84
49:59:10,1.3287,H1,at,84
50:29:10,1.3737,H1,at,84
50:59:10,1.3711,H1,at,84
51:29:10,1.4209,H1,at,84
51:59:10,1.4418,H1,at,84
52:29:10,1.4473,H1,at,84
52:59:10,1.4406,H1,at,84
53:29:10,1.3794,H1,at,84
53:59:10,1.2704,H1,at,84
54:29:10,1.3358,H1,at,84
54:59:10,1.3643,H1,at,84
55:29:10,1.244,H1,at,84
55:59:10,1.2054,H1,at,84
56:29:10,1.2552,H1,at,84
56:59:10,1.2657,H1,at,84
57:29:10,1.2816,H1,at,84
57:59:10,1.2939,H1,at,84
58:29:10,1.2799,H1,at,84
58:59:10,1.2723,H1,at,84
59:29:10,1.2685,H1,at,84
59:59:10,1.2676,H1,at,84
60:29:10,1.2674,H1,at,84
60:59:10,1.2684,H1,at,84
61:29:10,1.2721,H1,at,84
61:59:10,1.2717,H1,at,84
62:29:10,1.2668,H1,at,84
62:59:10,1.2695,H1,at,84
63:29:10,1.2667,H1,at,84
63:59:10,1.2678,H1,at,84
64:29:10,1.2656,H1,at,84
64:59:10,1.2738,H1,at,84
65:29:10,1.2707,H1,at,84
65:59:10,1.2709,H1,at,84
66:29:10,1.2667,H1,at,84
66:59:10,1.276,H1,at,84
67:29:10,1.2821,H1,at,84
67:59:10,1.2749,H1,at,84
68:29:10,1.2781,H1,at,84
68:59:10,1.2764,H1,at,84
69:29:10,1.2799,H1,at,84
69:59:10,1.276,H1,at,84
70:29:10,1.2887,H1,at,84
70:59:10,1.2766,H1,at,84
71:29:10,1.279,H1,at,84
71:59:10,1.2796,H1,at,84
72:29:10,1.2735,H1,at,84
72:59:10,1.2827,H1,at,84
73:29:10,1.2789,H1,at,84
73:59:10,1.2829,H1,at,84
74:29:10,1.2791,H1,at,84
74:59:10,1.2629,H1,at,84
75:29:10,1.2639,H1,at,84
Unnamed: 152,,H1,at,84
0:29:10,0.086,H1,oa,84
0:59:10,0.088,H1,oa,84
1:29:10,0.087,H1,oa,84
1:59:10,0.088,H1,oa,84
2:29:10,0.087,H1,oa,84
2:59:10,0.087,H1,oa,84
3:29:10,0.088,H1,oa,84
3:59:10,0.086,H1,oa,84
4:29:10,0.09,H1,oa,84
4:59:10,0.089,H1,oa,84
5:29:10,0.088,H1,oa,84
5:59:10,0.09,H1,oa,84
6:29:10,0.089,H1,oa,84
6:59:10,0.087,H1,oa,84
7:29:10,0.091,H1,oa,84
7:59:10,0.091,H1,oa,84
8:29:10,0.088,H1,oa,84
8:59:10,0.091,H1,oa,84
9:29:10,0.09,H1,oa,84
9:59:10,0.09,H1,oa,84
10:29:10,0.09,H1,oa,84
10:59:10,0.089,H1,oa,84
11:29:10,0.092,H1,oa,84
11:59:10,0.09,H1,oa,84
12:29:10,0.092,H1,oa,84
12:59:10,0.093,H1,oa,84
13:29:10,0.093,H1,oa,84
13:59:10,0.093,H1,oa,84
14:29:10,0.093,H1,oa,84
14:59:10,0.093,H1,oa,84
15:29:10,0.093,H1,oa,84
15:59:10,0.093,H1,oa,84
16:29:10,0.094,H1,oa,84
16:59:10,0.094,H1,oa,84
17:29:10,0.095,H1,oa,84
17:59:10,0.095,H1,oa,84
18:29:10,0.096,H1,oa,84
18:59:10,0.096,H1,oa,84
19:29:10,0.097,H1,oa,84
19:59:10,0.098,H1,oa,84
20:29:10,0.1,H1,oa,84
20:59:10,0.101,H1,oa,84
21:29:10,0.103,H1,oa,84
21:59:10,0.106,H1,oa,84
22:29:10,0.109,H1,oa,84
22:59:10,0.112,H1,oa,84
23:29:10,0.116,H1,oa,84
23:59:10,0.12,H1,oa,84
24:29:10,0.124,H1,oa,84
24:59:10,0.128,H1,oa,84
25:29:10,0.133,H1,oa,84
25:59:10,0.138,H1,oa,84
26:29:10,0.142,H1,oa,84
26:59:10,0.147,H1,oa,84
27:29:10,0.151,H1,oa,84
27:59:10,0.156,H1,oa,84
28:29:10,0.161,H1,oa,84
28:59:10,0.167,H1,oa,84
29:29:10,0.171,H1,oa,84
29:59:10,0.177,H1,oa,84
30:29:10,0.183,H1,oa,84
30:59:10,0.189,H1,oa,84
31:29:10,0.195,H1,oa,84
31:59:10,0.201,H1,oa,84
32:29:10,0.208,H1,oa,84
32:59:10,0.215,H1,oa,84
33:29:10,0.222,H1,oa,84
33:59:10,0.228,H1,oa,84
34:29:10,0.235,H1,oa,84
34:59:10,0.243,H1,oa,84
35:29:10,0.25,H1,oa,84
35:59:10,0.259,H1,oa,84
36:29:10,0.267,H1,oa,84
36:59:10,0.276,H1,oa,84
37:29:10,0.286,H1,oa,84
37:59:10,0.297,H1,oa,84
38:29:10,0.309,H1,oa,84
38:59:10,0.318,H1,oa,84
39:29:10,0.333,H1,oa,84
39:59:10,0.344,H1,oa,84
40:29:10,0.355,H1,oa,84
40:59:10,0.368,H1,oa,84
41:29:10,0.385,H1,oa,84
41:59:10,0.4,H1,oa,84
42:29:10,0.409,H1,oa,84
42:59:10,0.423,H1,oa,84
43:29:10,0.44,H1,oa,84
43:59:10,0.454,H1,oa,84
44:29:10,0.503,H1,oa,84
44:59:10,0.577,H1,oa,84
45:29:10,0.568,H1,oa,84
45:59:10,0.67,H1,oa,84
46:29:10,0.718,H1,oa,84
46:59:10,0.75,H1,oa,84
47:29:10,0.775,H1,oa,84
47:59:10,0.796,H1,oa,84
48:29:10,0.813,H1,oa,84
48:59:10,0.837,H1,oa,84
49:29:10,0.855,H1,oa,84
49:59:10,0.864,H1,oa,84
50:29:10,0.88,H1,oa,84
50:59:10,0.89,H1,oa,84
51:29:10,0.905,H1,oa,84
51:59:10,0.918,H1,oa,84
52:29:10,0.93,H1,oa,84
52:59:10,0.944,H1,oa,84
53:29:10,0.954,H1,oa,84
53:59:10,0.966,H1,oa,84
54:29:10,0.975,H1,oa,84
54:59:10,0.988,H1,oa,84
55:29:10,0.999,H1,oa,84
55:59:10,1.009,H1,oa,84
56:29:10,1.018,H1,oa,84
56:59:10,1.029,H1,oa,84
57:29:10,1.038,H1,oa,84
57:59:10,1.05,H1,oa,84
58:29:10,1.058,H1,oa,84
58:59:10,1.067,H1,oa,84
59:29:10,1.075,H1,oa,84
59:59:10,1.084,H1,oa,84
60:29:10,1.093,H1,oa,84
60:59:10,1.104,H1,oa,84
61:29:10,1.111,H1,oa,84
61:59:10,1.12,H1,oa,84
62:29:10,1.13,H1,oa,84
62:59:10,1.136,H1,oa,84
63:29:10,1.147,H1,oa,84
63:59:10,1.166,H1,oa,84
64:29:10,1.171,H1,oa,84
64:59:10,1.169,H1,oa,84
65:29:10,1.171,H1,oa,84
65:59:10,1.165,H1,oa,84
66:29:10,1.168,H1,oa,84
66:59:10,1.15,H1,oa,84
67:29:10,1.137,H1,oa,84
67:59:10,1.122,H1,oa,84
68:29:10,1.116,H1,oa,84
68:59:10,1.11,H1,oa,84
69:29:10,1.094,H1,oa,84
69:59:10,1.087,H1,oa,84
70:29:10,1.076,H1,oa,84
70:59:10,1.069,H1,oa,84
71:29:10,1.063,H1,oa,84
71:59:10,1.057,H1,oa,84
72:29:10,1.046,H1,oa,84
72:59:10,1.04,H1,oa,84
73:29:10,1.031,H1,oa,84
73:59:10,1.024,H1,oa,84
74:29:10,1.025,H1,oa,84
74:59:10,1.026,H1,oa,84
75:29:10,1.017,H1,oa,84
0:29:10,0.1023,H2,at,84
0:59:10,0.1029,H2,at,84
1:29:10,0.1027,H2,at,84
1:59:10,0.1037,H2,at,84
2:29:10,0.1048,H2,at,84
2:59:10,0.1045,H2,at,84
3:29:10,0.1064,H2,at,84
3:59:10,0.1076,H2,at,84
4:29:10,0.1076,H2,at,84
4:59:10,0.1093,H2,at,84
5:29:10,0.1103,H2,at,84
5:59:10,0.1119,H2,at,84
6:29:10,0.1115,H2,at,84
6:59:10,0.1121,H2,at,84
7:29:10,0.1127,H2,at,84
7:59:10,0.1145,H2,at,84
8:29:10,0.1152,H2,at,84
8:59:10,0.118,H2,at,84
9:29:10,0.1261,H2,at,84
9:59:10,0.1343,H2,at,84
10:29:10,0.1488,H2,at,84
10:59:10,0.1593,H2,at,84
11:29:10,0.1716,H2,at,84
11:59:10,0.1812,H2,at,84
12:29:10,0.1892,H2,at,84
12:59:10,0.201,H2,at,84
13:29:10,0.2112,H2,at,84
13:59:10,0.2133,H2,at,84
14:29:10,0.2269,H2,at,84
14:59:10,0.2326,H2,at,84
15:29:10,0.2381,H2,at,84
15:59:10,0.2561,H2,at,84
16:29:10,0.2561,H2,at,84
16:59:10,0.2689,H2,at,84
17:29:10,0.2734,H2,at,84
17:59:10,0.2843,H2,at,84
18:29:10,0.3025,H2,at,84
18:59:10,0.3028,H2,at,84
19:29:10,0.3149,H2,at,84
19:59:10,0.3217,H2,at,84
20:29:10,0.327,H2,at,84
20:59:10,0.3498,H2,at,84
21:29:10,0.3523,H2,at,84
21:59:10,0.3652,H2,at,84
22:29:10,0.3678,H2,at,84
22:59:10,0.3633,H2,at,84
23:29:10,0.3949,H2,at,84
23:59:10,0.4161,H2,at,84
24:29:10,0.4048,H2,at,84
24:59:10,0.3894,H2,at,84
25:29:10,0.4219,H2,at,84
25:59:10,0.4291,H2,at,84
26:29:10,0.4546,H2,at,84
26:59:10,0.4505,H2,at,84
27:29:10,0.4877,H2,at,84
27:59:10,0.4776,H2,at,84
28:29:10,0.5304,H2,at,84
28:59:10,0.5205,H2,at,84
29:29:10,0.5524,H2,at,84
29:59:10,0.5997,H2,at,84
30:29:10,0.6156,H2,at,84
30:59:10,0.6304,H2,at,84
31:29:10,0.6841,H2,at,84
31:59:10,0.7047,H2,at,84
32:29:10,0.7048,H2,at,84
32:59:10,0.734,H2,at,84
33:29:10,0.7706,H2,at,84
33:59:10,0.7688,H2,at,84
34:29:10,0.8087,H2,at,84
34:59:10,0.8143,H2,at,84
35:29:10,0.8311,H2,at,84
35:59:10,0.8575,H2,at,84
36:29:10,0.8614,H2,at,84
36:59:10,0.8797,H2,at,84
37:29:10,0.9068,H2,at,84
37:59:10,0.9229,H2,at,84
38:29:10,0.9323,H2,at,84
38:59:10,0.9601,H2,at,84
39:29:10,0.9704,H2,at,84
39:59:10,0.9675,H2,at,84
40:29:10,0.9837,H2,at,84
40:59:10,1.0035,H2,at,84
41:29:10,1.0163,H2,at,84
41:59:10,1.0145,H2,at,84
42:29:10,1.049,H2,at,84
42:59:10,1.0503,H2,at,84
43:29:10,1.0661,H2,at,84
43:59:10,1.0875,H2,at,84
44:29:10,1.0916,H2,at,84
44:59:10,1.1095,H2,at,84
45:29:10,1.1551,H2,at,84
45:59:10,1.1497,H2,at,84
46:29:10,1.142,H2,at,84
46:59:10,1.185,H2,at,84
47:29:10,1.189,H2,at,84
47:59:10,1.2207,H2,at,84
48:29:10,1.224,H2,at,84
48:59:10,1.2449,H2,at,84
49:29:10,1.2613,H2,at,84
49:59:10,1.2752,H2,at,84
50:29:10,1.3012,H2,at,84
50:59:10,1.3122,H2,at,84
51:29:10,1.3501,H2,at,84
51:59:10,1.339,H2,at,84
52:29:10,1.3502,H2,at,84
52:59:10,1.3723,H2,at,84
53:29:10,1.3984,H2,at,84
53:59:10,1.3952,H2,at,84
54:29:10,1.4106,H2,at,84
54:59:10,1.4272,H2,at,84
55:29:10,1.4327,H2,at,84
55:59:10,1.453,H2,at,84
56:29:10,1.47,H2,at,84
56:59:10,1.4735,H2,at,84
57:29:10,1.5142,H2,at,84
57:59:10,1.5213,H2,at,84
58:29:10,1.5041,H2,at,84
58:59:10,1.4359,H2,at,84
59:29:10,1.3965,H2,at,84
59:59:10,1.3522,H2,at,84
60:29:10,1.3183,H2,at,84
60:59:10,1.2806,H2,at,84
61:29:10,1.2702,H2,at,84
61:59:10,1.2644,H2,at,84
62:29:10,1.2533,H2,at,84
62:59:10,1.2526,H2,at,84
63:29:10,1.2471,H2,at,84
63:59:10,1.2404,H2,at,84
64:29:10,1.2332,H2,at,84
64:59:10,1.2375,H2,at,84
65:29:10,1.232,H2,at,84
65:59:10,1.2309,H2,at,84
66:29:10,1.2259,H2,at,84
66:59:10,1.2248,H2,at,84
67:29:10,1.2277,H2,at,84
67:59:10,1.2162,H2,at,84
68:29:10,1.2181,H2,at,84
68:59:10,1.2151,H2,at,84
69:29:10,1.2163,H2,at,84
69:59:10,1.2129,H2,at,84
70:29:10,1.2242,H2,at,84
70:59:10,1.2166,H2,at,84
71:29:10,1.2166,H2,at,84
71:59:10,1.2151,H2,at,84
72:29:10,1.2054,H2,at,84
72:59:10,1.2082,H2,at,84
73:29:10,1.2071,H2,at,84
73:59:10,1.2164,H2,at,84
74:29:10,1.2055,H2,at,84
74:59:10,1.1985,H2,at,84
75:29:10,1.1948,H2,at,84
Unnamed: 152,,H2,at,84
0:29:10,0.085,H2,oa,84
0:59:10,0.085,H2,oa,84
1:29:10,0.086,H2,oa,84
1:59:10,0.086,H2,oa,84
2:29:10,0.087,H2,oa,84
2:59:10,0.086,H2,oa,84
3:29:10,0.085,H2,oa,84
3:59:10,0.086,H2,oa,84
4:29:10,0.088,H2,oa,84
4:59:10,0.089,H2,oa,84
5:29:10,0.089,H2,oa,84
5:59:10,0.087,H2,oa,84
6:29:10,0.088,H2,oa,84
6:59:10,0.088,H2,oa,84
7:29:10,0.087,H2,oa,84
7:59:10,0.088,H2,oa,84
8:29:10,0.088,H2,oa,84
8:59:10,0.089,H2,oa,84
9:29:10,0.089,H2,oa,84
9:59:10,0.09,H2,oa,84
10:29:10,0.089,H2,oa,84
10:59:10,0.09,H2,oa,84
11:29:10,0.089,H2,oa,84
11:59:10,0.089,H2,oa,84
12:29:10,0.091,H2,oa,84
12:59:10,0.091,H2,oa,84
13:29:10,0.09,H2,oa,84
13:59:10,0.091,H2,oa,84
14:29:10,0.091,H2,oa,84
14:59:10,0.092,H2,oa,84
15:29:10,0.092,H2,oa,84
15:59:10,0.092,H2,oa,84
16:29:10,0.092,H2,oa,84
16:59:10,0.093,H2,oa,84
17:29:10,0.093,H2,oa,84
17:59:10,0.094,H2,oa,84
18:29:10,0.094,H2,oa,84
18:59:10,0.095,H2,oa,84
19:29:10,0.096,H2,oa,84
19:59:10,0.097,H2,oa,84
20:29:10,0.098,H2,oa,84
20:59:10,0.1,H2,oa,84
21:29:10,0.102,H2,oa,84
21:59:10,0.104,H2,oa,84
22:29:10,0.107,H2,oa,84
22:59:10,0.111,H2,oa,84
23:29:10,0.113,H2,oa,84
23:59:10,0.117,H2,oa,84
24:29:10,0.121,H2,oa,84
24:59:10,0.125,H2,oa,84
25:29:10,0.129,H2,oa,84
25:59:10,0.134,H2,oa,84
26:29:10,0.138,H2,oa,84
26:59:10,0.142,H2,oa,84
27:29:10,0.147,H2,oa,84
27:59:10,0.153,H2,oa,84
28:29:10,0.157,H2,oa,84
28:59:10,0.164,H2,oa,84
29:29:10,0.167,H2,oa,84
29:59:10,0.172,H2,oa,84
30:29:10,0.178,H2,oa,84
30:59:10,0.184,H2,oa,84
31:29:10,0.189,H2,oa,84
31:59:10,0.195,H2,oa,84
32:29:10,0.202,H2,oa,84
32:59:10,0.208,H2,oa,84
33:29:10,0.216,H2,oa,84
33:59:10,0.223,H2,oa,84
34:29:10,0.23,H2,oa,84
34:59:10,0.238,H2,oa,84
35:29:10,0.245,H2,oa,84
35:59:10,0.253,H2,oa,84
36:29:10,0.262,H2,oa,84
36:59:10,0.27,H2,oa,84
37:29:10,0.28,H2,oa,84
37:59:10,0.29,H2,oa,84
38:29:10,0.302,H2,oa,84
38:59:10,0.311,H2,oa,84
39:29:10,0.323,H2,oa,84
39:59:10,0.335,H2,oa,84
40:29:10,0.347,H2,oa,84
40:59:10,0.357,H2,oa,84
41:29:10,0.374,H2,oa,84
41:59:10,0.388,H2,oa,84
42:29:10,0.401,H2,oa,84
42:59:10,0.411,H2,oa,84
43:29:10,0.426,H2,oa,84
43:59:10,0.44,H2,oa,84
44:29:10,0.456,H2,oa,84
44:59:10,0.474,H2,oa,84
45:29:10,0.491,H2,oa,84
45:59:10,0.508,H2,oa,84
46:29:10,0.534,H2,oa,84
46:59:10,0.655,H2,oa,84
47:29:10,0.705,H2,oa,84
47:59:10,0.735,H2,oa,84
48:29:10,0.761,H2,oa,84
48:59:10,0.794,H2,oa,84
49:29:10,0.818,H2,oa,84
49:59:10,0.828,H2,oa,84
50:29:10,0.849,H2,oa,84
50:59:10,0.86,H2,oa,84
51:29:10,0.879,H2,oa,84
51:59:10,0.892,H2,oa,84
52:29:10,0.905,H2,oa,84
52:59:10,0.92,H2,oa,84
53:29:10,0.929,H2,oa,84
53:59:10,0.94,H2,oa,84
54:29:10,0.949,H2,oa,84
54:59:10,0.961,H2,oa,84
55:29:10,0.97,H2,oa,84
55:59:10,0.979,H2,oa,84
56:29:10,0.987,H2,oa,84
56:59:10,0.997,H2,oa,84
57:29:10,1.004,H2,oa,84
57:59:10,1.015,H2,oa,84
58:29:10,1.021,H2,oa,84
58:59:10,1.029,H2,oa,84
59:29:10,1.036,H2,oa,84
59:59:10,1.044,H2,oa,84
60:29:10,1.054,H2,oa,84
60:59:10,1.065,H2,oa,84
61:29:10,1.069,H2,oa,84
61:59:10,1.077,H2,oa,84
62:29:10,1.087,H2,oa,84
62:59:10,1.091,H2,oa,84
63:29:10,1.127,H2,oa,84
63:59:10,1.126,H2,oa,84
64:29:10,1.124,H2,oa,84
64:59:10,1.141,H2,oa,84
65:29:10,1.15,H2,oa,84
65:59:10,1.125,H2,oa,84
66:29:10,1.123,H2,oa,84
66:59:10,1.106,H2,oa,84
67:29:10,1.099,H2,oa,84
67:59:10,1.083,H2,oa,84
68:29:10,1.08,H2,oa,84
68:59:10,1.079,H2,oa,84
69:29:10,1.066,H2,oa,84
69:59:10,1.06,H2,oa,84
70:29:10,1.049,H2,oa,84
70:59:10,1.043,H2,oa,84
71:29:10,1.038,H2,oa,84
71:59:10,1.034,H2,oa,84
72:29:10,1.026,H2,oa,84
72:59:10,1.022,H2,oa,84
73:29:10,1.013,H2,oa,84
73:59:10,1.005,H2,oa,84
74:29:10,1.006,H2,oa,84
74:59:10,1.007,H2,oa,84
75:29:10,0.992,H2,oa,84
0:29:10,0.0924,H3,at,84
0:59:10,0.0965,H3,at,84
1:29:10,0.0944,H3,at,84
1:59:10,0.0952,H3,at,84
2:29:10,0.0956,H3,at,84
2:59:10,0.0953,H3,at,84
3:29:10,0.0963,H3,at,84
3:59:10,0.0968,H3,at,84
4:29:10,0.0972,H3,at,84
4:59:10,0.0974,H3,at,84
5:29:10,0.0978,H3,at,84
5:59:10,0.0988,H3,at,84
6:29:10,0.0987,H3,at,84
6:59:10,0.0973,H3,at,84
7:29:10,0.0998,H3,at,84
7:59:10,0.1015,H3,at,84
8:29:10,0.103,H3,at,84
8:59:10,0.1047,H3,at,84
9:29:10,0.1076,H3,at,84
9:59:10,0.114,H3,at,84
10:29:10,0.1213,H3,at,84
10:59:10,0.129,H3,at,84
11:29:10,0.1396,H3,at,84
11:59:10,0.1484,H3,at,84
