time,OD,name,species,description,figure
1.9854083333333332,0.10195715336029876,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.0020972222222224,0.10266867127221313,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.018786111111111,0.10289609345290085,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.0354722222222223,0.1032704544535279,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.052161111111111,0.10328671902770115,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.0688416666666667,0.10342706132470147,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.0855194444444445,0.10371350530051204,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.1021972222222223,0.10287174942162802,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.1188777777777776,0.10314987085861804,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.1355555555555554,0.10210017730078103,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.152241666666667,0.10261329492214832,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.168919444444444,0.10372335558306678,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.1856055555555556,0.10399563804866507,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.2022916666666665,0.10373422547890421,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.218975,0.10376038382573083,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.235663888888889,0.10433511630303993,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.25235,0.10509022738985951,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.269038888888889,0.10554631154794447,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.2857250000000002,0.10562489665354002,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.3024138888888888,0.10547530528071758,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.3190916666666666,0.10449059541282657,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.335769444444445,0.10283490145623331,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.3524611111111113,0.10263085145346862,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.36915,0.10200997500068021,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.3858361111111113,0.10151096830590589,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.402519444444444,0.10112379537770444,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
2.4192027777777776,0.09991828656891166,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
