exp_time,od_measured,raw_FP1_emit1,raw_FP2_emit1,raw_FP3_emit1,reactor
40.058375,8.595393137991607,1035.9999999999995,16336.000000000004,6637.999999999997,M2
40.07505277777778,8.68072892461521,1041.999999999999,16387.0,6720.0,M2
40.09173888888889,8.667271656636757,1029.0,16340.999999999998,6663.0,M2
40.108422222222224,8.7597285723202,1030.999999999999,16236.0,6594.0,M2
40.12510277777778,8.882884134355493,1061.0,17112.0,6864.999999999998,M2
40.14179166666667,8.67709477700555,1055.999999999999,16758.0,6974.999999999998,M2
40.158494444444436,8.740023642990195,1060.0,17244.999999999996,6893.999999999998,M2
40.17517222222222,8.663235831671216,1049.9999999999998,16816.0,6780.999999999998,M2
40.19186388888888,8.704565346785756,1042.999999999999,16631.0,6740.999999999997,M2
40.20854166666666,8.725996340909603,1035.9999999999993,16479.0,6756.0,M2
40.22523055555555,8.683017351789886,1092.9999999999993,16898.999999999996,7035.999999999996,M2
40.241913888888895,8.64104996529042,1050.9999999999993,17312.0,6917.999999999997,M2
40.25859444444445,8.627478844056668,1073.9999999999989,16574.0,6783.999999999999,M2
40.27528055555556,8.663773905537568,1050.999999999999,16883.0,6848.999999999997,M2
40.29196944444445,8.751763826469755,1039.9999999999995,17029.0,6815.999999999998,M2
40.30865833333334,8.877458449937365,1051.9999999999986,16731.0,6680.0,M2
40.32534444444444,8.929999436555079,1027.9999999999993,16787.0,6742.999999999999,M2
40.34203333333333,8.947400684366556,983.9999999999998,16100.000000000004,6573.999999999998,M2
40.358719444444446,9.007033685834244,1010.9999999999994,15995.999999999998,6633.999999999997,M2
40.375402777777786,9.116716716023092,1022.9999999999999,16259.000000000002,6624.999999999999,M2
40.392088888888885,9.141777729474967,1049.9999999999989,16237.000000000002,6577.0,M2
40.40877222222222,9.130545222631952,1051.9999999999995,16696.0,6774.999999999999,M2
40.42545,9.099338809267294,1065.9999999999989,17027.0,6863.999999999998,M2
40.442141666666664,9.05642266602419,1050.9999999999998,17006.0,6827.0,M2
40.458816666666664,9.018758500871542,1040.9999999999998,16834.999999999996,6759.999999999997,M2
40.47550555555556,9.106452770972368,1079.9999999999989,17105.0,6851.0,M2
40.49218611111111,9.054101197127721,1051.9999999999998,17138.0,6875.999999999998,M2
40.50887222222222,9.070492462620479,1066.9999999999995,17377.0,6924.999999999998,M2
40.525552777777776,8.997766636882545,1053.0,16761.0,6773.999999999997,M2
40.54223888888889,9.00076443899647,1058.0,16905.000000000004,6922.999999999998,M2
40.55892777777778,8.956785869265786,1024.9999999999998,16158.0,6644.0,M2
40.575611111111115,8.919808791822476,1056.0,16733.999999999996,6724.999999999998,M2
40.5923,9.058061474533275,1033.0,16609.0,6691.0,M2
40.608980555555554,9.068579616714317,1032.9999999999995,15796.0,6496.0,M2
40.625658333333334,9.027078140090254,1092.999999999999,17116.0,7180.999999999997,M2
40.64234722222223,8.88437639573064,1064.999999999999,16861.0,6723.999999999999,M2
40.659036111111114,9.006761078505178,1045.9999999999998,16306.999999999998,6676.0,M2
40.67572222222223,8.995859124254935,1050.9999999999998,16240.0,6640.999999999999,M2
40.69241111111111,8.960051074248781,1019.9999999999997,16047.0,6586.999999999997,M2
40.70910000000001,8.911115926648591,1106.0,17434.0,7124.999999999997,M2
40.72578333333333,8.978697793991529,1044.9999999999995,16142.000000000002,6513.999999999997,M2
40.742469444444446,9.074591891232444,1050.9999999999998,16871.0,6878.0,M2
40.75915277777778,9.102074718449728,1047.9999999999989,16552.0,6682.999999999999,M2
40.77583055555555,9.120549625937429,1079.9999999999989,17488.0,7063.999999999999,M2
40.792519444444444,9.116032327173173,1057.9999999999998,16849.0,6756.0,M2
40.809194444444444,9.220128926028536,1067.9999999999993,17288.0,6935.999999999999,M2
40.825874999999996,9.15630498105807,1106.9999999999993,17781.0,7195.999999999999,M2
40.84255555555556,9.20556604364424,1060.9999999999995,17337.0,6864.999999999997,M2
40.859230555555555,9.277911091490012,1062.9999999999993,17098.0,6885.0,M2
40.87591111111111,9.389711420492631,1041.9999999999995,16445.0,6699.0,M2
40.89259444444444,9.604160585041683,1052.999999999999,17062.0,6783.999999999997,M2
40.90926944444445,9.624390905783827,1078.9999999999995,17359.0,7016.999999999999,M2
40.92595000000001,9.65134255935618,1025.0,16657.0,6618.999999999999,M2
40.94263611111111,9.918451407213752,1043.999999999999,16488.0,6659.999999999998,M2
40.95932222222222,9.91633411832504,1014.9999999999995,15980.0,6714.999999999999,M2
40.97601111111111,9.905185902833324,1067.9999999999995,17193.0,6950.999999999999,M2
40.99269166666667,9.947122322141354,1055.9999999999995,16912.0,6814.999999999998,M2
41.00936944444445,9.945002701455678,1027.9999999999995,15859.0,6431.999999999998,M2
41.02605555555555,9.873319864400344,1056.999999999999,16858.0,6776.999999999997,M2
41.042738888888884,9.86458466416775,1057.0,17043.0,6878.999999999998,M2
41.059425,9.74582346028393,1083.0,17420.0,6980.0,M2
41.07610277777778,9.870783536721973,1093.9999999999995,17346.0,6896.999999999998,M2
41.09278611111111,9.887274083085003,1080.9999999999998,16913.0,6870.0,M2
41.10947222222223,9.716672796272093,1122.9999999999993,17421.000000000004,7244.0,M2
41.126158333333336,9.808579968876472,1069.999999999999,17047.0,6871.0,M2
41.14283611111111,9.894747596927886,1055.999999999999,16774.0,6795.999999999999,M2
41.15952222222222,9.788487048532915,1048.9999999999995,16694.0,6739.999999999998,M2
41.17621111111111,9.800428524264532,1089.0,17587.0,7074.999999999997,M2
41.19289722222222,9.928051942749107,1067.9999999999998,17162.0,6942.999999999999,M2
41.209580555555554,10.00243470497341,1066.9999999999998,17254.0,7127.999999999999,M2
41.22626666666667,9.841774249166974,1055.9999999999995,16991.0,6735.999999999997,M2
41.24294166666667,9.687274896790598,1065.9999999999995,16771.0,6835.0,M2
41.25963055555556,9.63514029460731,1073.9999999999998,17012.0,6894.0,M2
41.27630555555556,9.673427386775984,1049.9999999999995,16666.0,6672.999999999998,M2
41.29299444444444,9.610576778369648,1074.9999999999998,17534.0,6892.0,M2
