exp_time,od_measured,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,reactor,raw_FP1_emit1,raw_FP1_emit2,raw_FP2_emit1,raw_FP2_emit2,raw_FP3_emit1,raw_FP3_emit2
65.73356944444444,0.12997315320497654,18050.79562500006,0.08994097170591211,0.0,21368.6,0.11551811369864025,0.04133666723252853,0.0,12819.1,0.0,M2,1623.4843158744256,0.0,2468.499999999999,883.299999999999,0.0,0.0
65.9004,0.11614962966411677,17559.07187500006,0.08984106632981055,0.0,20691.6,0.11572034321602973,0.041225926172734975,0.0,12267.0,0.0,M2,1577.4773126740374,0.0,2394.399999999999,852.9999999999989,0.0,0.0
66.06725,0.1111900510932257,16990.422500000055,0.09011836045987447,0.0,20269.5,0.11595851064286547,0.041024997699373074,0.0,12018.2,0.0,M2,1531.1431125121126,0.0,2350.3999999999987,831.4999999999987,0.0,0.0
66.23407777777778,0.10320027708988684,16626.384375000052,0.08945338780545707,0.0,19611.1,0.11598480212838695,0.040972772009795315,0.0,11489.5,0.0,M2,1487.2853653548095,0.0,2274.5999999999995,803.4999999999987,0.0,0.0
66.40093888888889,0.09888956431889068,16100.71375000005,0.08940149846090584,0.0,19281.2,0.11632675497454872,0.040791989776556736,0.0,11225.6,0.0,M2,1439.425093697301,0.0,2242.899999999999,786.4999999999993,0.0,0.0
66.56776388888889,0.09319772618390303,15913.46937500005,0.08871315282990846,0.0,18690.5,0.11623950894833561,0.040636963480497355,0.0,10906.6,0.0,M2,1411.7352782995713,0.0,2172.5999999999995,759.4999999999993,0.0,0.0
66.73456944444445,0.08962368252241153,15506.570625000051,0.08756122916829294,0.0,18006.6,0.11625727174654399,0.039068027981069064,0.0,10538.9,0.0,M2,1357.8046279348687,0.0,2093.399999999999,703.4999999999991,0.0,0.0
66.90140277777778,0.08351993268481246,15225.462500000049,0.08728157193503279,0.0,17825.8,0.11648407728206545,0.03887270722351438,0.0,10346.0,0.0,M2,1328.8893119514191,0.0,2076.399999999999,692.8999999999992,0.0,0.0
67.06823055555556,0.07941419851078357,15016.462500000049,0.08804244325848384,0.0,17430.9,0.11664903414911891,0.04015992753830574,0.0,10023.0,0.0,M2,1322.0506696943207,0.0,2033.2999999999993,699.9999999999994,0.0,0.0
67.23505555555556,0.07460003613420828,14659.450000000046,0.08802542616843835,0.0,17175.9,0.11673874190971349,0.03985939737822108,0.0,9858.7,0.0,M2,1290.3717600967707,0.0,2005.0999999999992,684.5999999999992,0.0,0.0
67.40190555555554,0.06925707540275446,14378.738125000044,0.08762287904711022,0.0,16935.3,0.11694389011290236,0.039616261999436166,0.0,9717.6,0.0,M2,1259.9172807320922,0.0,1980.4999999999995,670.8999999999993,0.0,0.0
67.56874722222223,0.06585796069085367,14245.655625000047,0.08713706481015884,0.0,16602.5,0.11695756177624986,0.03944673219271645,0.0,9515.8,0.0,M2,1241.3155115590657,0.0,1941.7999999999993,654.8999999999993,0.0,0.0
67.73557777777778,0.05922694109718083,14045.250625000044,0.08714194261621314,0.0,16378.4,0.11698898723890612,0.03922602693476675,0.0,9435.4,0.0,M2,1223.8899989720599,0.0,1916.0999999999992,642.3999999999991,0.0,0.0
67.90239166666666,0.05875879157463957,13945.923750000045,0.08704266371186078,0.0,16143.3,0.11701563280762954,0.03908725138263498,0.0,9273.8,0.0,M2,1213.8143390867965,0.0,1888.9999999999993,630.9999999999995,0.0,0.0
68.06925277777778,0.0565932609701833,13893.622500000045,0.08654191441369856,0.0,15994.3,0.11687971239897448,0.038789444712379655,0.0,9108.3,0.0,M2,1202.3753445065583,0.0,1869.3999999999996,620.399999999999,0.0,0.0
63.90005277777778,0.24938405136556746,29494.67875000009,0.0648689763006316,0.0,31501.1,0.11357643093109757,0.04387269206884955,0.0,23417.7,0.0,M1,1913.3278838257788,0.0,3577.7999999999993,1381.9999999999989,0.0,0.0
64.06690833333333,0.22768054861909862,28532.375000000087,0.06425912577984313,0.0,29936.0,0.11383424065466186,0.04377452728663442,0.0,22518.4,0.0,M1,1833.5063634540147,0.0,3407.6999999999994,1310.3999999999992,0.0,0.0
64.23376666666667,0.21610843762010057,27364.886250000087,0.06380118543818276,0.0,28877.8,0.11410507065482309,0.04349340448948811,0.0,21426.3,0.0,M1,1745.938049018383,0.0,3295.0999999999985,1255.8999999999987,0.0,0.0
64.400675,0.20549155097040797,26057.741250000083,0.06377527575402611,0.0,27642.2,0.11462249203784121,0.04333187453076376,0.0,20462.7,0.0,M1,1661.750041767157,0.0,3168.399999999999,1197.7999999999986,0.0,0.0
64.56755833333334,0.19399848944321732,25169.54250000008,0.06303436012301128,0.0,26590.8,0.11483122841448978,0.04311188716938301,0.0,19656.7,0.0,M1,1586.5401220472577,0.0,3053.3999999999987,1146.2999999999993,0.0,0.0
64.73445277777778,0.18462232237221418,24064.79687500008,0.06276184132343046,0.0,25537.8,0.11531867813277333,0.04298057723551314,0.0,18492.8,0.0,M1,1510.3764400741647,0.0,2944.999999999999,1097.5999999999985,0.0,0.0
64.90130833333333,0.17863488872742173,23468.66812500008,0.06200201834652689,0.0,24489.7,0.115553629916195,0.04282446883775123,0.0,17840.4,0.0,M1,1455.1237467225872,0.0,2829.8999999999987,1048.6999999999991,0.0,0.0
65.06813611111112,0.16437916686683365,22464.17312500007,0.06162246057894725,0.0,23681.4,0.11571090253304565,0.04250815106743785,0.0,17041.8,0.0,M1,1384.342062659045,0.0,2740.1999999999994,1006.5999999999991,0.0,0.0
65.23499444444445,0.14907215153007342,21609.443750000068,0.061131509683811716,0.0,22607.1,0.11597722759498497,0.04229897426676238,0.0,16463.2,0.0,M1,1321.044070780505,0.0,2621.8999999999987,956.1999999999989,0.0,0.0
65.40180277777777,0.14197961724154534,20850.371250000066,0.060675095955703105,0.0,22042.0,0.11634389247052998,0.04197154527247077,0.0,15915.2,0.0,M1,1265.0866035511049,0.0,2564.4999999999986,925.0999999999983,0.0,0.0
65.56863888888888,0.12676963964018098,20182.410625000066,0.060148192996802165,0.0,21039.5,0.11661044768163395,0.041880042624289175,0.0,15025.6,0.0,M1,1213.9153714745821,0.0,2453.399999999999,881.0999999999989,0.0,0.0
65.73549444444444,0.12820880452536543,19337.728125000063,0.05991314656941658,0.0,20248.1,0.11684062814829473,0.04158593937425763,0.0,14492.1,0.0,M1,1158.5741824867837,0.0,2365.7999999999993,841.9999999999989,0.0,0.0
65.90232499999999,0.13245451065286354,18730.04000000006,0.059460810078061234,0.0,19878.9,0.11705019255631106,0.041151785551240286,0.0,13907.7,0.0,M1,1113.6797416131615,0.0,2326.7999999999993,817.9999999999991,0.0,0.0
66.069175,0.11460170661990805,18101.915625000056,0.059190950680704714,0.0,19156.7,0.11735379006836362,0.04107788427025956,0.0,13573.0,0.0,M1,1071.4544180199666,0.0,2248.0999999999995,786.899999999999,0.0,0.0
66.23599722222222,0.08793518357273272,17678.575000000055,0.05855929292671673,0.0,18616.8,0.11764554282847621,0.040932634883776256,0.0,12996.3,0.0,M1,1035.2485484268432,0.0,2190.2,761.9999999999993,0.0,0.0
66.40285833333333,0.08294129425682185,17216.121250000055,0.05812484147769516,0.0,18098.8,0.11768662318753438,0.040638356769654535,0.0,12734.2,0.0,M1,1000.6730039855123,0.0,2129.999999999999,735.4999999999991,0.0,0.0
66.5697,0.07340613521715511,16904.810625000053,0.05750220095814006,0.0,17486.4,0.1179489777296241,0.040552024789699805,0.0,12196.1,0.0,M1,972.0477045325166,0.0,2062.499999999999,709.0999999999995,0.0,0.0
66.73653888888889,0.06619115014935784,16087.076875000052,0.05690860553432207,0.0,17004.5,0.11803692442475747,0.03876439064070199,0.0,11791.0,0.0,M1,915.5230784539084,0.0,2007.1999999999994,659.2999999999995,0.0,0.0
66.90336666666666,0.05303664757839087,15946.268750000052,0.05626161344694266,0.0,16658.6,0.11803459306157649,0.038392598581919575,0.0,11379.4,0.0,M1,897.1520737467414,0.0,1966.2999999999993,639.5999999999991,0.0,0.0
67.0702,0.04843257400732968,15715.67312500005,0.05631680167675542,0.0,16357.5,0.11846591137148846,0.039841735202197186,0.0,11243.5,0.0,M1,885.0749850631697,0.0,1937.7999999999993,651.6999999999992,0.0,0.0
67.23706944444444,0.04000542278427832,15192.679375000047,0.05620066773725073,0.0,15979.5,0.11850161526182075,0.039425173206407274,0.0,10907.0,0.0,M1,853.8376200804798,0.0,1893.5999999999992,629.9999999999994,0.0,0.0
67.40394166666667,0.035544626884459404,14897.941875000044,0.055698959813230794,0.0,15644.5,0.11860329796194931,0.039075853772127384,0.0,10627.9,0.0,M1,829.8093321832912,0.0,1855.4999999999995,611.2999999999994,0.0,0.0
67.5707861111111,0.03839570717293074,14696.041250000048,0.05529670925586753,0.0,15242.2,0.11863851122804234,0.03885959737024145,0.0,10515.8,0.0,M1,812.6392436028002,0.0,1808.2999999999993,592.2999999999993,0.0,0.0
67.7376,0.037259022502122596,14524.615625000044,0.05497151643737708,0.0,15168.4,0.11875171853116766,0.03858600758501235,0.0,10248.7,0.0,M1,798.4383273143901,0.0,1801.2999999999997,585.2999999999995,0.0,0.0
67.90444444444445,0.03490235054055295,14467.300625000047,0.05464055967955537,0.0,15212.9,0.11871554633596795,0.03823063720064923,0.0,10216.2,0.0,M1,790.4958092691401,0.0,1805.9999999999993,581.5999999999992,0.0,0.0
68.07125833333333,0.02995317198763207,14189.110000000044,0.05451518786872258,0.0,14904.1,0.11928049810493971,0.03813135915862506,0.0,10116.8,0.0,M1,773.5178409050314,0.0,1777.7999999999997,568.2999999999995,0.0,0.0
